,abstract,link,reference,title,year
267,,,"M Greis - … , Computer Science Department, University of Bonn, 1998",,1998
268,"… ST-II is a connection-oriented internetwork protocol which has been proposed to handle therequirements of real-time clients 3]. The protocol utilizes the  to specify the application'sQoS requirement. At each host/router, the  is used by the local resource … ",https://www.researchgate.net/profile/Klara_Nahrstedt2/publication/2938618_VGAnet_A_Real-Time_Transport_Protocol_Suite_for_100VG-Any_LAN/links/55a925e708aea3d0868030e3/VGAnet-A-Real-Time-Transport-Protocol-Suite-for-100VG-Any-LAN.pdf,"HSA Chen,  - … Science, University of Illinois at Urbana …, 1997 - researchgate.net",VGAnet: A real-time transport protocol suite for 100VG-Any LAN,1997
269,"… Figure 3. The reservation tunnel from video server to receiver (MH). Initialization First, MH obtainsthe newer IP address and , such as new flow label, when it moves to subnet n2 … 3 containsthe old IP address and  in Subnet n1, from ℜr2 to Video Server … ",http://www.icita.org/previous/icita2004/papers/409-5.pdf,"PCPC Ko, PCPC Lin - icita.org",An On-Demand Routing Protocol with RSVP Extension Support for MPEG4-based Video Services in Mobile Network,
270,"… DCB T messages accompany RSVP messages, which include a  and a filterspec … 4.1 Sender Join Process A sender must send a join message to its local core so that it canparticipates in a multicast session; SENDER_ JOIN(G, LC address, . filterspec) … ",http://www.dbpia.co.kr/Journal/ArticleDetail/NODE00395484,"WT Kim, YJ Park - ITC-CSCC: International Technical Conference on …, 1997 - dbpia.co.kr",Distributed Core-Bsased Tree Multicast Architecture for Large-scale Multimedia Communications,1997
271,"… 1]: • The Flow Specification, or  for short, is used to identify the characteristicsof the data flow sent from to source to its receiver(s), and also to specify the qualityand type of service required by the application. • Routing … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.43.2183&rep=rep1&type=pdf,S Lazar - 1996 - Citeseer,RSVP: A Resource Reservation Protocol,1996
272,"… Traffic parameters (Path, Resv, Path-Error, Path-Tear, Resv-Conf. No action for othermessages): – From TDM to LSC: Generate the lambda- related SENDER TSPEC / object from the Bandwidth Information stored in the IDTE DB … ",https://ieeexplore.ieee.org/abstract/document/4578415/,", , … - … on Optical Network …, 2008 - ieeexplore.ieee.org",Experimental demonstration of ASON-GMPLS signaling interworking in the NOBEL2 Multi-domain Multi-Layer Control Plane Emulator,2008
273,"… However, it is not until the egress LSR is reached that the Tspec is converted to a returned on the Resv message, which gives details of the resource reservation required for theLSP. This means that the reservation does not take place until the Resv passes 33 Page 3 … ",https://ieeexplore.ieee.org/abstract/document/5439282/,"N Zhang, H Bao - … and Communication and 2010 Asia-Pacific …, 2010 - ieeexplore.ieee.org",Research on Probability with Different Routing Method in Optical Network,2010
274,"… We implement 19 classes of RSVP-based con- trol packets as PTC control packets: NULL ob-ject (the content of a packet is called an ob- ject in RSVP), SESSION object, RSVP_HOP object,TIME VALUES object, STYLE ob- ject,  object, FILTER SPEC ob- ject … ",https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=12547&item_no=1&page_id=13&block_id=8,S NOGUCHItt - ipsj.ixsq.nii.ac.jp,Design and Implementation of a C) oS Control Mechanism Underlying Perceptual-Time Channels “,
275,"… To effectively signal QoS to the network, Path messages carry traffic characteristic information(Sender_TSpec) as well as network capability information gathered (ADSpec), while a Resvmessage carries QoS information (, which includes TSpec and RSpec … ",http://www.academia.edu/download/30785361/IFI-TB-2002-001.pdf,", C Kappler, H Tschofenig - Internet Draft, work in progress, 2002 - academia.edu",Analysis on RSVP regarding multicast,2002
276,"… 2.2. RSVP-TE Details For RSVP-TE, the SONET/SDH traffic parameters are carried inthe SONET/SDH SENDER_TSPEC and  objects. The same format is usedboth for the SENDER_TSPEC object and for  objects … ",http://www.rfc-editor.org/rfc/pdfrfc/rfc4606.txt.pdf,"E Mannie, D Papadimitriou - 2006 - rfc-editor.org",Generalized multi-protocol label switching (GMPLS) extensions for synchronous optical network (SONET) and synchronous digital hierarchy (SDH) control,2006
277,… These parameters are carried in the  and TSPEC objects as discussed in [RFC6003] …Ethernet connections established according to this document MUST use the traffic parametersdefined in [RFC6003] in the  and TSPEC objects … ,http://www.rfc-editor.org/rfc/pdfrfc/rfc6004.txt.pdf,"L Berger, D Fedyk - 2010 - rfc-editor.org",Generalized MPLS (GMPLS) Support for Metro Ethernet Forum and G. 8011 Ethernet Service Switching,2010
278,… <FF flow descriptor list> ::= <> <FF flow descriptor> | <FF flow descriptorlist> <FF flow descriptor> <FF flow descriptor> ::= [ > ] <FILTER_SPEC><GENERALIZED LABEL> [ <RECORD_ROUTE> ] <SE … ,https://www.researchgate.net/profile/Greg_Bernstein2/publication/242126875_Working_Group_Signaling_Working_Group_TITLE_RSVP_Extensions_for_Optical_UNI_Signaling/links/54ef3fca0cf2495330e1c9d9.pdf,"G Swallow, Y Rekhter, K Kompella, B Rajagopalan… - 2000 - researchgate.net",RSVP Extensions for Optical UNI Signaling,2000
279,… signaling controller. The node C signaling controller uses this information to forma  object that is a traffic descriptor for the down flow and anU_FLOWSPEC object that is a traffic descriptor for the up flow. These … ,https://patents.google.com/patent/US7769855B2/en,"M Vigoureux, E Dotaro - US Patent 7,769,855, 2010 - Google Patents",Method for setting up a two-directional connection,2010
280,"… To achieve this, flowspecs should be used. Flowspecs are classified into three categories; unitary,two-part and multi-part . Unitary flowspecs are … In an unitary  the capacitycalculation is based on sum of the capacity requirements of the individual flows … ",https://pdfs.semanticscholar.org/f819/ff882c8cce7f73a0e7383dd9e62a5eff0ee1.pdf,"S Kesh, S Ramanujan - pdfs.semanticscholar.org",ISSUES IN NETWORK ANALYSIS AND DESIGN: A CRITICAL EXAMINATION,
281,"… et al.9). We implement 19 classes of RSVP-based con- trol packets as PTC control packets: NULLob- ject (the content of a packet is called an ob- ject in RSVP), SESSION object, RSVP_HOPobject, TIME_VALUES object, STYLE ob— ject,  object, FILTER_SPEC ob … ",https://ipsj.ixsq.nii.ac.jp/ej/index.php?action=pages_view_main&active_action=repository_action_common_download&item_id=12547&item_no=1&attribute_id=1&file_no=1&page_id=13&block_id=8,"YZZ CHENG, X WANG, CT HUA, S NOGUCHI - ipsj.ixsq.nii.ac.jp",Design and Implementation of a (208 Control Mechanism Underlying Perceptual-Time Channels,
282,"… 摘 要:介绍了运营商流量调度领域的发展趋势,概括了运营商IP 网络的主要流量调度需求,分析了现网基于BGP 的流量调度技术存在的问题, 提出了一种基于SDN 的集中式流量调度方案。该方案对现有BGP  协议进行了增强,避免了逐个设备的路由策略配置,并可兼容传统BGP … ",http://www.infocomm-journal.com/dxkx/CN/abstract/abstract157084.shtml,"罗雨佳， 欧亮， 莫志威， 唐宏 - 电信科学, 2016 - infocomm-journal.com",基于 BGP 增强的流量调度技术,2016
283,… ST reserves network resources at connection setup time. The ST CONNECT message containsa  indicating the resources to be reserved for the stream. Agents along the path maychange the  based on restrictions they may need to impose on the stream … ,http://www.rfc-editor.org/info/rfc1821,"M Borden, E Crawley, B Davie, S Batsell - 1995 - rfc-editor.org",Integration of real-time services in an IP-ATM network architecture,1995
284,… 16. RSVP:PATH() 17. RSVP:PATH() 31. RSVP:RESV() 32 … 200 OK(INVITE) RB 450 ACK RB 230 RSVP: PATH () RB 148 RSVP: RESV () RB 128Uplink Direct Transfer (NAS: Activate Secondary PDP Context Request) SRB 275 … ,https://ieeexplore.ieee.org/abstract/document/1543818/,"VYH Kueh, ,  - 2005 IEEE 61st Vehicular …, 2005 - ieeexplore.ieee.org",Performance evaluation of conference creation signalling over satellite UMTS,2005
285,… 9 3.2 Multiple TSPEC in a PATH Message . . . . . 9 3.3 Multiple  forControlled Load Service . . . . . 12 3.4 Multiple  for Guaranteed Service . . . . .14 4. Rules of Usage . . . . . 17 4.1 Backward Compatibility … ,https://tools.ietf.org/html/ietf-tsvwg-intserv-multiple-tspec-01,S Dhesikan - 2013 - tools.ietf.org,Integrated services (IntServ) extension to allow signaling of multiple traffic specifications and multiple flow specifications in RSVPv1,2013
286,"… Upon reach- ing the next upstream router, the Resv message can be merged with other Resvmessages arriving on the same inter- face, according to certain rules as described in thenext sub- section, to obtain an effective  and Filterspec … ",http://www.ic.uff.br/~celio/classes/mmnets/slides/rsvp-tutorial.pdf,PP White - 1997 - ic.uff.br,F INTEGRATED SERVICES,1997
287,"… network, ie, the SESSION, SENDER_TEMPLATE and SENDER_TSPEC objects, while the RESVIE should contain the objects describing the anticipated offered bandwidth and QoS, ie, theSESSION, STYLE and flow descriptor list (consisting of  and FILTER_SPEC … ",https://pdfs.semanticscholar.org/2621/40a0e870561f17588195b00b925723b55ac4.pdf,", , G Nikolaidis… - … , Abano Terme, Italy, 2004 - pdfs.semanticscholar.org",WLAN signaling enhancements for improved handover performance,2004
288,"… No receptor, Sender_Tspec e Adspec são usados para determinar os parâmetros a enviar em. Page 22 … a fonte. • Flow Descriptor consiste de dois objectos: -  (especificaa QoS pretendida e os parâmetros a serem usados para o calendarizador de pacotes) … ",https://fenix.tecnico.ulisboa.pt/downloadFile/3779572586453/9.%20Modelos%20de%20Redes%20IP.pdf,IP Modelos de Redes - fenix.tecnico.ulisboa.pt,Integrados (Integrated Services) e Serviços Diferenciados (Differentiated Services).,
289,"… Deux messages, PTEAR et RTEAR, permettent de lib erer les r eservations explicitement.Une r eservation RSVP est associ ee a un descripteur de ot, sp eci e au sein du groupeInt- Serv, compos e d'un  et d'un FilterSpec … ",http://www-npa.lip6.fr/~fourmaux/ps/amiens.ps.gz, - www-npa.lip6.fr,Internet et QoS: RSVP,
290,"… A. Reservation Styles and Merging Associated with each reservation made at arouter's interface is a filterspec describing the packets to which the reservationapplies, along with an effective . Both the filterspec and … ",https://ieeexplore.ieee.org/abstract/document/650176/,"PP White,  - Proceedings of the IEEE, 1997 - ieeexplore.ieee.org",The integrated services in the internet: State of the art,1997
291,"… Protocols like RSVP will be used to associate with each flow a  that characterizes thetraffic parameters of the flow, much as the ATM traffic contract is associated with an ATMconnection … Along the path the  can be modified because of network restrictions … ",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/2953/0000/Real-time-services-in-IP-network-architectures/10.1117/12.261228.short,"A Gilardi - Broadband Strategies and Technologies for Wide …, 1996 - spiedigitallibrary.org",Real-time services in IP network architectures,1996
292,"… Flow characterisation including quantitative QoS, agreement levels, actions on thresholds,reliability requirements, and appropriate filter operation identification are specified by theapplication and are contained within a flow specification () structure … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.55.9282&rep=rep1&type=pdf,"F García, , N Yeadon,  - … to SC6 WG4 and SC21-ISO …, 1995 - Citeseer",QoS Support for Video and Audio Multipeer Communications,1995
293,"… An RSVP reservation request is basically composed of a  and a filter spec. The defines the desired QoS, and the filter spec defines the subset of the data stream,ie, the flow, that is to receive this QoS. 2. Admission Control … ",http://www1.cs.columbia.edu/~hgs/papers/others/rsvp.final.report.pdf,"R Braden, , S Berson, S Herzog… - RSVP Project: Final …, 1995 - cs.columbia.edu",The design of the RSVP protocol,1995
294,"… It could, for example, choose to drop all traffic originating from the United States. BGP FlowSpecification BGP Flow Specification[17] () is a technique that … It allows an AS to filterIPv4 traffic at its routers (a BGP  RFC for IPv6 is still being drafted) … ",https://pdfs.semanticscholar.org/fd87/bc817c380d382672f3b7a4ed45f7b6ec7adf.pdf,C Schutijser - 2016 - pdfs.semanticscholar.org,Comparing DDoS Mitigation Techniques,2016
295,"… In a multicast session, it may represent the merging of multiple incoming reservations. Therefore,the ClientSI object should specifically contain the SESSION and STYLE objects along with themerged , FILTERSPEC list and SCOPE object (whenever relevant) … ",https://shiraz.levkowetz.com/pdf/draft-ietf-rap-cops-rsvp-02.pdf,"D Durham, S Herzog, R Rajan, A Sastry - shiraz.levkowetz.com",Internet Draft Jim Boyle Expiration: July 1999 Level3 File: draft-ietf-rap-cops-rsvp-02. txt Ron Cohen Cisco,
296,"… 4.2 Service Mapping End users specify a service type and a set of quantitative parametersknown as a  (Tspec) … The quantitative  parameters are the token buckets(r, b), where r is the average rate and b is the depth of the token bucket … ",https://ieeexplore.ieee.org/abstract/document/935391/,"G Zhang,  - Proceedings. Sixth IEEE Symposium on …, 2001 - ieeexplore.ieee.org",End-to-end QoS guarantees over Diffserv networks,2001
297,… The following object classes are used in the RSVP messages: NULL SESSION RSVP_HOPTIME_VALUES STYLE  FILTER_SPEC SENDER_TEMPLATE The object contains the following parameters for the controlled load service … ,https://link.springer.com/content/pdf/10.1007/0-387-23390-3_5.pdf,"KI Park - QoS in Packet Networks, 2005 - Springer",IP Integrated Services and Differentiated Services,2005
298,"… Funktionen zum Ressourcenmanagement spezi ziert ST-II nicht explizit, aber in derProtokollspezi- kation wird durch die sogenannte  eine Datenstruktur fur die Aushandlung der Dienstqualit at vorgeschlagen. Diese … ",http://www.planethofmann.com/markus/publications/papers/kit95-mmt.ps.gz,"UDP TCP, IP ST-II - planethofmann.com",Transportsystem f ur multimediale Anwendungen Das BerKom-II-Projekt MMT,
299,"… 4.3 Deriving model inputs from measurements and  For a moderately loaded WLANin a steady state, all ar- rived packets at the interface queues are successfully trans- mitted onthe channel … received Reject Flow λadmit = −1 Flow Admit Request () … ",https://dl.acm.org/citation.cfm?id=1577287,"P Patil,  - … Conference on Heterogeneous Networking for Quality …, 2007 - dl.acm.org",An autonomous distributed admission control scheme for IEEE 802.11 DCF,2007
300,"… RSVP RESV Message Label Object RSVP Process Reservation ..... C-ModFlo TC-DelFlowLLDAL ..... I,,,,; pzl LinuxTC  Label   ..... Fig … ",https://ieeexplore.ieee.org/abstract/document/1271845/,"AA Avancini, … - Proceedings of the …, 2003 - ieeexplore.ieee.org",Implementation of a user to network interface for IP/MPLS over WDM networks,2003
301,"… The format in which the features of the data flow () are specified is very importantfor the interoperability among different systems … For example, according to such syn- tax, thespecification of a simple  sent by a client to a server might be … ",https://ieeexplore.ieee.org/abstract/document/860537/,", … - Proceedings ISCC 2000 …, 2000 - ieeexplore.ieee.org",Design of a media service provider architecture for the Internet,2000
302,"… In a multicast session, it may represent the merging of multiple incoming reservations. Therefore,the ClientSI object should specifically contain the SESSION and STYLE objects along with themerged , FILTERSPEC list and SCOPE object (whenever relevant) … ",https://shiraz.levkowetz.com/pdf/draft-ietf-rap-cops-rsvp-03.pdf,"D Durham, S Herzog, R Rajan, A Sastry - 1999 - shiraz.levkowetz.com",Internet Draft Jim Boyle Expiration: August 1999 Level3 File: draft-ietf-rap-cops-rsvp-04. txt Ron Cohen Cisco,1999
303,"… routing table. The Resv message includes a  data object that identifiesthe resources the flow needs and a FILTERSPEC data object, which defines theset of packets that are affected by the . The Resv … ",https://patents.google.com/patent/US7792111B2/en,", R Goguen, A Sajassi… - US Patent …, 2010 - Google Patents",Point-to-multipoint for multicast and unicast forwarding,2010
304,"… If a receiver decides to make a resource reservation, it will send a RESV messageupstream to the sender. The RESV message includes a flow- descriptor, whichconsists of  and FILTER SPEC objects. The receiver … ",https://link.springer.com/article/10.1007/s11277-005-9000-y,", S Zeadally - Wireless Personal Communications, 2006 - Springer",Enabling end-to-end QoS over hybrid wired-wireless networks,2006
305,"… In the twelfth step [12], the PCMM PS 36 sends two COPS GATE DEL requests to CMTS 38 forsubscriber IPnat. (US gate for IPnat: Classifier(IPha, IPnat, TOS, Pha, Pnat), (BWus);DS gate for IPnat: Classifier(IPnat, IPha, TOS, Pnat, Pha),  BWds)) … ",https://patents.google.com/patent/US8422374B2/en,"YK Riley - US Patent 8,422,374, 2013 - Google Patents",Combophone with QoS on cable access,2013
306,… 3.3 Objet RSVP . Les receveurs peuvent répondre aux messages PATH en générantun message RSVP RESV qui comporte un objet . L'objet  devrait spécifierqu'il demande le service Null … 4.4 Format de l'objet  … ,http://abcdrfc.free.fr/rfc-vf/rfc2997.html,B Davie - abcdrfc.free.fr,Spécification du type de service Null,
307,"… Traffic and QoS specifications compose the flow specification () … If the service provideris unable to establish the connection at the requested target level, it should try to establish it atthe best possible level, greater or equal to the acceptable . Page 6 … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.943.1113&rep=rep1&type=pdf,"L Bacon, E Gressier-Soudan - Citeseer",Prototyping QoS based architecture for power plant control applications,
308,"… This route is carried using BGP multi-protocol capabilities [RFC4760] with AFI 1 (for IPv4) or 2(for IPv6), and MCAST- SAFI … RTs carried by routes with AFI 1 and MCAST- SAFI SHOULD NOT be re-used by routes with any other AFI and/or SAFI … ",https://tools.ietf.org/html/rekhter-geo-distribution-control-02.txt,"Y Rekhter, J Haas, H Jeng, Z Zhang - 2014 - tools.ietf.org",Multicast Geo-Distribution Control,2014
309,"… The scheduler interface in KOM RSVP consists of an abstract class called BaseScheduler withfive pure virtual functions that must be defined for a concrete class. These five functions initializea scheduler, add a , delete a , add a filter, and delete a filter … ",https://ieeexplore.ieee.org/abstract/document/4086678/,"OT Brewer, A Ayyagari… - MILCOM 2006-2006 IEEE …, 2006 - ieeexplore.ieee.org",Integrated services provisioning across cryptographic boundaries,2006
310,"… senders Page 30 Hans Peter Schwefel D5-1: Lecture 10, Fall05 RSVP Messages: (Controlled Load) 31 24 23 16 15 8 7 0 +-+-+ 1 | 0 (a) | reserved | 7 (b) … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.367.4220&rep=rep1&type=pdf,IP Mm - Citeseer,Motivation: Quality of Service,
311,"… WFA ,I. CP IL"" FDA - 1816 - Page 3. (DiffServ). Although RSVP has inherited IntServbandwidth signaling capability, new extension [3] to RSVP-TE proposed a new C-Type ofSender-Tspec (and ) for both IntServ and DifPjerv traffic profile … ",https://ieeexplore.ieee.org/abstract/document/1226263/,"B Zhou, ,  - CCECE 2003-Canadian …, 2003 - ieeexplore.ieee.org",QoS-capable micromobility MPLS and its prototype implementation,2003
312,,,", ",,
313,"… two network end-points. One of the features required to such a protocol is that ofcarrying the so-called  object, that is a list of parameters specifying thedesired QoS needed by an application. At each intermediate … ",http://static.usenix.org/event/tcl00/full_papers/canonico/canonico_html/,", , ,  - static.usenix.org","7th Tcl/Tk Conference, 2000 [Technical Program]",
314,"… The format is different for different C-Type. C-Type = InteServ: See [RFC2210]; C-Type = Ethernet:See [RFC6003]; 2.2.  Object The  object (Class-Num = 9, Class-Type =TBD) has the same format as the Ethernet SENDER_TSPEC object. 2.3 … ",https://tools.ietf.org/html/long-ccamp-gmpls-bandwidth-availability-00.txt,H Long - 2011 - tools.ietf.org,GMPLS Signaling Extension for Bandwidth availability,2011
315,"… An elementary RSVP reservation request consists of a """" together with a""filter spec""; this pair is called a ""flow descriptor"". The  specifies a desiredQoS. The filter spec, together with a session specification, defines … ",https://ieeexplore.ieee.org/abstract/document/1655846/,"A Kantawala, D Voce, D Gokhale - 2006 IEEE Aerospace …, 2006 - ieeexplore.ieee.org",QoS architecture for session oriented GIG applications,2006
316,"… 模型(IntServ/RSVP)°:基于优先权机制的区分服务模型 (DifServ)°;从流量工程角度提出的多协议标记交换 (MPLS)°:在1EEE802网络上提供分类和优先权功能的子网 带宽管理(SBM)""。RSVP是集成服务模型建议使用的一个资源预留建立协 议,它通过描述应用所需的QoS … ",http://www.paper.edu.cn/scholar/showpdf/MUT2MN2IMTD0Uxyh,"沈军， 董永强， 策略 - 电子与信息学报, 2005 - paper.edu.cn",基于 IntServ/RSVP 的 CORBA A/V Stream QoS 实现策略研究,2005
317,"… source QoS routing. Merging nodes have a global view of network QoS states andregarding to that information locally decide to not forward Resv messages, to forwardsingle  or to merge two or more flowspecs. In this … ",https://bib.irb.hr/prikazi-rad?rad=126903,"D Dlaka, N Rožić - SoftCOM 2002-Conference on Software …, 2002 - bib.irb.hr",Link-state QoS source routing as a RSVP Killer Reservation problems solution,2002
318,"… In a multicast session, it may represent the merging of multiple incoming reservations. Therefore,the ClientSI object should specifically contain the SESSION and STYLE objects along with themerged , FILTERSPEC list, and SCOPE object (whenever relevant) … ",http://www.rfc-editor.org/in-notes/rfc2749.txt,"R Cohen, D Durham, R Rajan, A Sastry - 2000 - rfc-editor.org","Network Working Group S. Herzog, Ed. Request for Comments: 2749 IPHighway Category: Standards Track J. Boyle Level3",2000
319,… There are two different flow specifications depending on the direction in which the  istravelling. If it is from the A StreamEndPoint to the B StreamEndPoint then it is a forward and the reverse direction is the reverse . TAO's A/V Service provides helper … ,ftp://sunsite.icm.edu.pl/packages/ace/ACE/PDF/ps/pluggable.ps.gz,"N Surendran,  - sunsite.icm.edu.pl",The Design of a Pluggable Protocol architecture for a CORBA Audio/Video Streaming Service,
320,… ST-II uses a data structure named flow specification (abbreviated as ). This is used to carry the target and the minimal values of the QoS parameters requested by the callinguser. It is also used to carry values introduced by the service provider … ,https://link.springer.com/chapter/10.1007/978-1-4757-4536-8_11,"A Dánthine,  - Architecture and Protocols for High-Speed …, 1994 - Springer",From best effort to enhanced QoS,1994
321,… A new error subcode is required and is defined in Section 5.1. The ERROR_SPEC objectcontained in the ResvErr message indicates the  that is reserved. The bandwidthindication in this  SHOULD be less than the original reservation request … ,https://tools.ietf.org/html/rfc4495.txt,"S Dhesikan, JM Polk - 2006 - tools.ietf.org",A Resource Reservation Protocol (RSVP) Extension for the Reduction of Bandwidth of a Reservation Flow,2006
322,"… [ID.li-idr--rpd] Li, Z., Ou, L., Luo, Y., Lu, S., Zhuang, S., and N. Wu, ""BGP Extensions for Routing Policy Distribution (RPD)"", draft-li-idr--rpd-01 (work in progress),October 2015. Authors' Addresses Yujia Luo China Telcom Co., Ltd … ",https://datatracker.ietf.org/meeting/95/agenda/grow-drafts.pdf,"S Zhuang, N Wu - 2016 - datatracker.ietf.org","Network Working Group Y. Luo Internet-Draft L. Ou Intended status: Informational China Telcom Co., Ltd. Expires: September 19, 2016 S. Lu Tencent",2016
323,"… 14. 200 OK (PRACK), RB, 300. 16. RSVP: PATH (), RB, 128. 17. Uplink direct transfer(NAS: activate secondary PDP context request), SRB, 275. 20 … 26. Downlink direct transfer (NAS:activate PDP context accept), SRB, 20. 27. RSVP: RESV (), RB, 148. 29 … ",https://www.sciencedirect.com/science/article/pii/S0140366405000502,"VYH Kueh, ,  - Computer Communications, 2005 - Elsevier",Performance analysis of session initiation protocol based call set-up over satellite-UMTS network,2005
324,"… 두개의 멀티미디어 디바이 스를 연결하기 위해 다음과 같은 bind 연산을 호출한다.bind (in MMDevice Peer_device, inout  the_Spec) 여기서 peer_device는연결되어야 하는 상대편의 디비이스에 대한 명세이다. 《 Stream … ",http://www.dbpia.co.kr/Journal/ArticleDetail/NODE00624770,"이종훈， 김남용， 왕창종 - 한국정보과학회 학술발표논문집, 1997 - dbpia.co.kr",CORBA 기반 환경에서의 멀티미디어 응용을 위한 스트림 통신 서비스의 설계,1997
325,"… As part of connection establishment, SCMP negotiates QoS parameters of a stream. For thispurpose, a data structure, the so-called  containing all QoS parameters, is distributedto all involved systems … The derived parameters are then filled into the ST-II  … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.44.7576&rep=rep1&type=pdf,", C Schmidt - Proceedings of 18th Biennial Symposium on …, 1996 - Citeseer",A Flexible Protocol Architecture for Multimedia Communication in ATM-Based Networks,1996
326,"… In the twelfth step [12], the PCMM PS 36 sends two COPS GATE DEL requests to CMTS 38 forsubscriber IPnat. (US gate for IPnat: Classifier(IPha, IPnat, TOS, Pha, Pnat), (BWus);DS gate for IPnat: Classifier(IPnat, IPha, TOS, Pnat, Pha),  BWds)) … ",https://patents.google.com/patent/US9094484B2/en,"YK Riley - US Patent 9,094,484, 2015 - Google Patents",Combophone with QoS on cable access,2015
327,"… <flow descriptor list>::= <FF flow descriptor list>. | <SE flow descriptor>. <FF flow descriptor list>::=<>. <UPSTREAM_TSPEC>. [<UPSTREAM_ADSPEC>] … |<FF flow descriptor list>.<FF flow descriptor>. <SE flow descriptor>::=, <>. <UPSTREAM_TSPEC> … ",https://patents.google.com/patent/US8391297B2/en,"WK Lee - US Patent 8,391,297, 2013 - Google Patents",Method for transmitting extended protocol message to control subscriber services of connection-oriented Ethernet,2013
328,"Page 1. Ethernet Layer 2 Label Switched Paths (LSP) Dimitri Papadimitriou Alcatel BellAntwerpen, Belgium dimitri.papadimitriou@alcatel.be Emmanuel Dotaro, Martin Vigoureux AlcatelCIT Marcoussis, France {emmanuel.dotaro,martin.vigoureux}@alcatel.fr … ",https://ieeexplore.ieee.org/abstract/document/1431665/,"D Papadimitriou, E Dotaro… - Next Generation Internet …, 2005 - ieeexplore.ieee.org",Ethernet layer 2 label switched paths (LSP),2005
329,"… CORBA works well as a QoS signalling platform. typedef sequence<string> ; … typedefsequence<QoS> streamQoS; interface Basic_StreamCtrl { boolean modify_QoS(inout streamQoS,in ) raises (noSuchFlow, QoSRequestFailed) } Page 19. 19 … ",http://lsid.omg.org/news/meetings/workshops/presentations/embedded-rt2002/12-3_Rodrigues_omg_rtws_2002.pdf,"C Rodrigues, EDO Computing - OMG Embedded and Real-Time …, 2002 - lsid.omg.org",Using quality objects (QuO) middleware for QoS control of video streams,2002
330,"… DISCONNECT maps directly to Q.2931 RELEASE. HELLOs are not needed. Unfortunately, the in the reservation protocol CONNECT message cannot be passed across the ATMnetwork in the signaling messages and thus must be regenerated by the receiving agent … ",http://www.rfc-editor.org/info/rfc1946,S Jackowski - 1996 - rfc-editor.org,Native ATM Support for ST2+,1996
331,… The following parameters define the MMTS ST-I1 : - - NSDUsize - Throughput- Transit Delay - Guarantee Class This  can be mapped to the QoSparameters de- fined for the MMTS transport service interface … ,https://ieeexplore.ieee.org/abstract/document/540263/,"L Wei, I Ismail - Proceedings of ICC/SUPERCOMM'96 …, 1996 - ieeexplore.ieee.org",New protocol stack for multimedia communication,1996
332,… |<SE flow descriptor>. <FF flow descriptor list>::=<><FILTER_SPEC>.|<LABEL>[<RECORD_ROUTE>]. |<FF flow descriptor list>. <FF flow descriptor>. <FF flowdescriptor>::=[>]<FILTER_SPEC><LABEL>. [<RECORD_ROUTE>][<BDI>] … ,https://patents.google.com/patent/US7372870B2/en,"F Huang, M Cheng - US Patent 7,372,870, 2008 - Google Patents",Ethernet transmission apparatus with a quick protective and fair attribute and its method,2008
333,,,"刘楚达， 刘轶， 孙海涛， 朱国军 - 长沙电力学院学报: 自然科学版, 2004",,2004
334,… R esources in use at the moment ~ / Name Duration Bandwi~h CPU Time HH:MM:SS MBit/s  X  Y  Z Buffer Size MB … Two additional parameters haveto be added to the respective  of the reservation protocol … ,https://link.springer.com/chapter/10.1007/3-540-58494-3_3,"W Reinhardt - International Workshop on Advanced Teleservices and …, 1994 - Springer",Advance reservation of network resources for multimedia applications,1994
335,"… traffic specification that describes a data flow. Collectively, these concepts are referredto as “.” Additionally, RSVP defines a set of packets that are to be affectedby a . Specifically, through the use of RSVP … ",https://patents.google.com/patent/US8638799B2/en,"J Mudigonda, , P Ranganathan - US Patent 8,638,799, 2014 - Google Patents",Establishing network quality of service for a virtual machine,2014
336,… The request for policy control from a PEP to the PDP may contain one or more policy elements(encapsulated into one or more policy objects) in addition to the admission control information(such as a  or amount of bandwidth requested) in the original message or … ,http://www.rfc-editor.org/rfc/pdfrfc/rfc2753.txt.pdf,"R Yavatkar, D Pendarakis,  - 1999 - rfc-editor.org",A framework for policy-based admission control,1999
337,"… It comprises, amongst others, two parameters: , which indicates the bandwidth tobe reserved for the LSP in the downstream direction, and LABEL, which indicates the label tobe applied to downstream packets by the router receiving the resv message … ",https://patents.google.com/patent/US8325737B2/en,",  - US Patent 8,325,737, 2012 - Google Patents",Label switched path networking,2012
338,… components. Such information can be distributed to external components for servicemapping and tunnel selection. One typical use case of IP tunnel information isdescribed in [ID.hao-idr--redirect-tunnel] . This document … ,https://datatracker.ietf.org/meeting/95/agenda/idr-drafts.pdf,H Gredler - 2016 - datatracker.ietf.org,"Network Working Group J. Dong Internet-Draft Z. Li Intended status: Standards Track Huawei Technologies Expires: September 17, 2016 J. Tantsura Ericsson",2016
